Buyer.County of Origin,Buyer.Full Name,Buyer.Origin,Buyer.State of Origin,Seller.County of Origin,Seller.Full Name,Seller.Origin,Seller.State of Origin,Slave.Age,Slave.Gender,Slave.Name,Slave.Skin Color,Transaction.Date,Transaction.Number of Adult Slaves,Transaction.Number of Child Slaves,Transaction.Number of Total Slaves Purchased,Transaction.Sale Details.Discount Rate,Transaction.Sale Details.Payment Method,Transaction.Sale Details.Predicted Interest Rate,Transaction.Sale Details.Price,Transaction.Sale Details.Prices Listed
Catahoula,James Smith,"Catahoula, LA",LA,New Orleans,George W. Patterson,"New Orleans, LA",LA,13,M,Thomas,Negro,4/14/1860,1,0,1,0.00602698,Cash,0.07477,1200,1
New Orleans,Mayer Godchaux,"New Orleans, LA",LA,New Orleans,Daniel Benoist O'Connell,"New Orleans, LA",LA,22,F,Celestine,Dark Griff,4/14/1860,1,0,1,0.00602698,Cash,0.07477,1350,1
Unknown,Amelia Zacharie Saul,"Unknown, Unknown",Unknown,New Orleans,Alphonse  Miltembeger,"New Orleans, LA",LA,22,F,Luna,Mulatto,4/18/1860,1,0,1,0.00587886,Cash and Credit,0.07287264,1500,1
Jefferson,William Hulings Morgan,"Jefferson, LA",LA,New Orleans,Robert Henry Elam,"New Orleans, LA",LA,21,F,Lydia,Unknown,4/18/1860,3,0,3,0.00602698,Cash ,0.07477,1550,3
Unknown,Eugene Pigeon,"Unknown, Unknown",Unknown,New Orleans,Martial Vesset,"New Orleans, LA",LA,21,F,Eugenie,Negro,4/19/1860,1,0,1,0.00602698,Cash,0.07477,1500,1
Jefferson,Paul Choppin,"Jefferson, LA",LA,West Baton Rouge,Wing William Kincheloe,"West Baton Rouge, LA",LA,40,M,John,Negro,4/19/1860,1,0,1,0.00587886,Cash and Credit,0.07287264,1750,1
Fulton ,Daniel Watson,"Fulton , KY",KY,Buchanan,Ephraim M. Young,"Buchanan, MO",MO,15,M,Phil,Mulatto,4/19/1860,1,0,1,0.00602698,Cash,0.07477,1100,1
New Orleans,George W. Patterson,"New Orleans, LA",LA,Catahoula,James Smith,"Catahoula, LA",LA,27,F,Charlotte,Negro,4/28/1860,1,1,2,0.00602698,Cash,0.07477,1200,1
St. James,Joseph Xavier Cantrelle,"St. James, LA",LA,New Orleans,Arthur Thibaut,"New Orleans, LA",LA,23,M,Octave,Griff,4/16/1860,1,0,1,0.00602698,Cash,0.07477,2200,1
New Orleans,John Whiting Francis,"New Orleans, LA",LA,Rome,Jefferson Johnson,"Rome, GA",GA,1,F,Margaret,Unknown,4/23/1860,1,0,1,0.00602698,Cash,0.07477,75,1
Bossier,Abel S. Rannal,"Bossier, Unknown",Unknown,Vaufrild,Grafton & Robinson Unknown,"Vaufrild, SC",SC,27,M,Lewis,Negro,4/20/1860,2,0,2,0.00602698,Cash ,0.07477,1900,2
Bossier,Abel S. Rannal,"Bossier, Unknown",Unknown,Vaufrild ,Grafton & Robinson Unknown,"Vaufrild , SC",SC,23,F,Charity,Mulatto,4/20/1860,2,0,2,0.00602698,Cash,0.07477,1100,2
New Orleans,Agnes McWilliam,"New Orleans, LA",LA,New Orleans,Duncan McFarland,"New Orleans, LA",LA,21,F,Michell,Negro,4/9/1860,1,0,1,0.00602698,Cash,0.07477,1750,1
New Orleans,Edward Pillsbury,"New Orleans, LA",LA,New Orleans,Jean Emile Faures,"New Orleans, LA",LA,26,F,Anette,Unknown,4/21/1860,1,1,2,0.00602698,Cash,0.07477,1800,1
New Orleans,Adolphe Menuet,"New Orleans, LA",LA,New Orleans,Peter Chavari,"New Orleans, LA",LA,17,F,Ophelia,Unknown,4/21/1860,1,0,1,0.00602698,Cash,0.07477,1150,1
New Orleans,Elmire Verret,"New Orleans, LA",LA,Kames ,Augustin Trutant,"Kames , TX",TX,36,F,Alexandre,Mulatto,4/18/1860,1,0,1,0.00602698,Cash ,0.07477,1800,1
New Orleans,Matthew Jules Bujac,"New Orleans, LA",LA,New Orleans,Henry C.  Walker,"New Orleans, LA",LA,27,F,Madeleine,Griff,4/19/1860,1,0,1,0.006070898,Credit,0.07533316,1800,1
St. Mary,Annibal Maguire,"St. Mary, LA",LA,New Orleans,Robert Henry Elam,"New Orleans, LA",LA,17,F,Emilia Hinckle,Mulatto,4/24/1860,1,0,1,0.00602698,Cash,0.07477,1500,1
New Orleans,John Wood,"New Orleans, LA",LA,New Orleans,Suzan  Gibson,"New Orleans, LA",LA,30,F,Mary,Griff,4/28/1860,1,0,1,0.00602698,Cash,0.07477,300,1
New Orleans,Thomas R.  Brady,"New Orleans, LA",LA,Georgetown,Abram C.  Meyers,"Georgetown, SC",SC,40,F,Maria,Negro,3/26/1860,1,2,3,0.005966817,Cash and Credit,0.07399896,3600,1
New Orleans,Vincent Amar,"New Orleans, LA",LA,New Orleans,Camile  Lacoste,"New Orleans, LA",LA,18,F,Lucile/ Bebe,Mulatto,4/24/1860,1,0,1,0.00602698,Cash,0.07477,1450,1
Lafourche,Eugenia Carlin,"Lafourche, LA",LA,New Orleans,Christian Roselius,"New Orleans, LA",LA,23,F,Elisabeth,Negro,4/18/1860,1,1,2,0.005790818,Cash and Credit,0.07174632,1200,1
New Orleans,Edward Hughes Villere,"New Orleans, LA",LA,New Orleans,Pierre Daniel Poutz,"New Orleans, LA",LA,12.5,F,Cecile,Unknown,4/25/1860,1,0,1,0.00602698,Cash,0.07477,1500,1
New Orleans,Louis Phillippe Braud,"New Orleans, LA",LA,New Orleans,Eliza Piet,"New Orleans, LA",LA,22,F,Georgina,Griff,4/27/1860,1,2,3,0.00587886,Cash and Credit,0.07287264,1800,1
New Orleans,Abel W. Bosworth,"New Orleans, LA",LA,New Orleans,Joseph  Bruin,"New Orleans, LA",LA,16,F,Jane Harriet Thomas,Negro,4/23/1860,1,0,1,0.00602698,Cash,0.07477,1600,1
New Orleans,Thomas L. Macon,"New Orleans, LA",LA,New Orleans,Robert W. Sanders,"New Orleans, LA",LA,26,M,William,Mulatto,4/21/1860,1,0,1,0.00602698,Cash,0.07477,1525,1
New Orleans,John Pasley,"New Orleans, LA",LA,New Orleans,Bornio and Brother Unknown,"New Orleans, LA",LA,31,M,William,Griff,4/26/1860,1,0,1,0.006202525,Credit,0.07702264,825,1
New Orleans,Hanchen Newman,"New Orleans, LA",LA,New Orleans,Elisabeth Edwards,"New Orleans, LA",LA,14,F,Lucy,Negro,4/26/1860,1,0,1,0.00602698,Cash,0.07477,1000,1
New Orleans,Hugh H. Rainey,"New Orleans, LA",LA,New Orleans,Susan Winchester Robeson,"New Orleans, LA",LA,50,M,Henry,Negro,4/28/1860,1,0,1,0.006114795,Credit,0.07589632,700,1
Unknown,Charles  Morgan,"Unknown, NY",NY,New Orleans,Cornelius Bicknell Payne,"New Orleans, LA",LA,33,M,Horace,Unknown,4/25/1860,12,0,12,0.00602698,Cash ,0.07477,15450,1
Unknown,Charles Morgan,"Unknown, NY",NY,Montgomery,Jonathan E. Price,"Montgomery, AL",AL,25,M,Joe,Unknown,4/25/1860,1,0,1,0.00602698,Cash,0.07477,1600,1
New Orleans,Peter  Chavari,"New Orleans, LA",LA,New Orleans,Jean Brandy ,"New Orleans, LA",LA,43,F,Mathilde,Negro,4/27/1860,2,2,4,0.00602698,Cash,0.07477,1100,1
New Orleans,Prudence Baron,"New Orleans, LA",LA,Unknown,Sophie Michon,"Unknown, Unknown",Unknown,49,F,Nelly/ Mary,Negro,4/28/1860,1,0,1,0.00602698,Cash,0.07477,700,1
New Orleans,Charles Whiting,"New Orleans, LA",LA,Avoyelles,John L. Generes,"Avoyelles, LA",LA,28,M,Charles,Mulatto,4/28/1860,1,0,1,0.00602698,Cash,0.07477,950,1
New Orleans,Bernard Nautre,"New Orleans, LA",LA,New Orleans,Josephine  Richard,"New Orleans, LA",LA,18,M,Marcelan,Negro,4/30/1860,1,0,1,0.00602698,Cash,0.07477,1000,1
New Orleans,Jean Martial Lapeyrolerie,"New Orleans, LA",LA,New Orleans,Felix Reimoneng,"New Orleans, LA",LA,38,F,Sophie,Negro,4/30/1860,1,0,1,0.00602698,Cash,0.07477,1025,1
New Orleans,Pierre Romain Puissan,"New Orleans, LA",LA,New Orleans,Joseph  Bruin,"New Orleans, LA",LA,38,M,Isaac Galeuay,Mulatto,4/30/1860,1,0,1,0.00602698,Cash,0.07477,1300,1
St. Charles,Alberic Duplantier,"St. Charles, LA",LA,Unknown,Bernard Moore Campbell,"Unknown, Unknown",Unknown,17,M,William Budd,Griff,4/11/1860,1,0,1,0.00602698,Cash,0.07477,1700,1
Rapides,Robert Lynn Tanner,"Rapides, LA",LA,New Orleans,Robert Henry Elam,"New Orleans, LA",LA,21,M,Frederick Small,Unknown,4/26/1860,5,0,5,0.00602698,Cash ,0.07477,1650,5
Washington ,Augustus Henry Wood,"Washington , TX",TX,New Orleans,Robert Henry Elam,"New Orleans, LA",LA,21,M,Moses Parsons,Unknown,5/1/1860,6,0,6,0.00602698,Cash ,0.07477,1300,6
Unknown,Margaret Haughery,"Unknown, Unknown",Unknown,New Orleans,"Jules, Jean Baptiste Blineau","New Orleans, LA",LA,22,M,John Bull,Negro,4/26/1860,1,0,1,0.005790818,Cash and Credit,0.07174632,2000,1
Natchitoches,Leocadie Hymel,"Natchitoches, LA",LA,New Orleans,Eulalie  Fleitas,"New Orleans, LA",LA,35,F,Betsy Smith,Negro,5/1/1860,1,2,3,0.00602698,Cash,0.07477,2000,1
New Orleans,Manuela Nautre,"New Orleans, LA",LA,New Orleans,Josephine  Richard,"New Orleans, LA",LA,15,M,Sylvin,Negro,5/2/1860,1,0,1,0.00602698,Cash,0.07477,1000,1
New Orleans,Joseph Pearce,"New Orleans, LA",LA,New Orleans,Samuel Friedlander,"New Orleans, LA",LA,32,F,Pauline,Negro,5/2/1860,1,0,1,0.00602698,Cash,0.07477,1100,1
New Orleans,Daniel S. Graham,"New Orleans, LA",LA,Unknown,Rosette Rochon,"Unknown, Unknown",Unknown,48,F,Clarisse,Negro,5/4/1860,1,0,1,0.005790818,Cash and Credit,0.07174632,700,1
Unknown,Arthemise Clement,"Unknown, Unknown",Unknown,Unknown,Rosette Rochon,"Unknown, Unknown",Unknown,17,M,Etienne,Creole,5/4/1860,1,0,1,0.005790818,Cash and Credit,0.07174632,800,1
New Orleans,Thomas Simms,"New Orleans, LA",LA,New Orleans,Eliza Ann Rebecca White,"New Orleans, LA",LA,33,F,Frances,Unknown,5/1/1860,1,0,1,0.00602698,Cash,0.07477,1200,1
New Orleans,John Jackson Brown,"New Orleans, LA",LA,New Orleans,Pike and Suthon Unknown,"New Orleans, LA",LA,26,M,William,Negro,4/28/1860,1,0,1,0.00602698,Cash,0.07477,1000,1
New Orleans,Sydney Story,"New Orleans, LA",LA,New Orleans,Edward Durrive,"New Orleans, LA",LA,18,M,Louis,Mulatto,5/3/1860,1,0,1,0.00602698,Cash,0.07477,1700,1
Rapides,William  Campbell,"Rapides, LA",LA,Baltimore ,Bernard Moore Campbell,"Baltimore , MD",MD,27,M,Peter Bennet,Unknown,5/2/1860,7,0,7,0.006054689,Cash and Credit,0.07512528,1550,7
New Orleans,John Burnside,"New Orleans, LA",LA,New Orleans,William Jackson Maynard,"New Orleans, LA",LA,21,F,Melite,Griff,5/3/1860,2,0,2,0.00602698,Cash,0.07477,2600,1
New Orleans,Oscar Liveaudais,"New Orleans, LA",LA,New Orleans,Margaret  Wise,"New Orleans, LA",LA,23,M,Joe,Griff,5/3/1860,1,0,1,0.00602698,Cash,0.07477,1300,1
New Orleans,Henry Ernst,"New Orleans, LA",LA,New Orleans,James McCutcheon Baker,"New Orleans, LA",LA,45,F,Ketty,Negro,5/2/1860,1,0,1,0.00602698,Cash,0.07477,550,1
Unknown,Paul Amedee Maurin,"Unknown, Unknown",Unknown,New Orleans,James McCutcheon Baker,"New Orleans, LA",LA,11,F,Latty,Negro,5/2/1860,1,0,1,0.00602698,Cash,0.07477,750,1
New Orleans,Charles Auguste Genin,"New Orleans, LA",LA,New Orleans,Joseph Grillier,"New Orleans, LA",LA,29,F,Tititte/ Charlotte,Negro,4/30/1860,1,1,2,0.006054689,Cash and Credit,0.07512528,1925,1
New Orleans,Alfee Lafon,"New Orleans, LA",LA,Paris,John Victor Durel,"Paris, France",France,18,F,Victorime,Negro,5/3/1860,1,0,1,0.00602698,Cash,0.07477,1200,1
Unknown,Adolphe Boulanger,"Unknown, Unknown",Unknown,Unknown,Bernard Moore Campbell,"Unknown, Unknown",Unknown,16,F,Angeline Jones,Negro,5/5/1860,1,0,1,0.006202525,Credit,0.07702264,1500,1
New Orleans,Judah Hart,"New Orleans, LA",LA,New Orleans,Elizabeth Jane Hall,"New Orleans, LA",LA,7,F,Lucy,Griff,5/5/1860,1,0,1,0.00602698,Cash,0.07477,250,1
New Orleans,John Moffat,"New Orleans, LA",LA,Baldwin ,Gerald B.  Hall,"Baldwin , AL",AL,50,M,Dave,Negro,5/2/1860,1,0,1,0.005746766,Cash and Credit,0.07118316,450,1
New Orleans,Phillip Runkel,"New Orleans, LA",LA,New Orleans,Isabella de Bohler,"New Orleans, LA",LA,24,F,Ottillia,Negro,5/4/1860,1,2,3,0.005937507,Cash and Credit,0.07362352,1900,1
Osyka Pike ,Mathias Adis,"Osyka Pike , MS",MS,Lawrence ,Joseph Kennedy,"Lawrence , SC",SC,13,F,Indiana,Negro,5/8/1860,1,0,1,0.00602698,Cash,0.07477,1200,1
New Orleans,John Carbury,"New Orleans, LA",LA,New Orleans,Julia A.  Hilton,"New Orleans, LA",LA,50,M,Joe,Negro,5/3/1860,1,0,1,0.005790818,Cash and Credit,0.07174632,1000,1
New Orleans,Charles  Whiting,"New Orleans, LA",LA,New Orleans,Julia A.  Hilton,"New Orleans, LA",LA,20,M,Frank,Unknown,5/3/1860,5,0,5,0.00602698,Cash ,0.07477,4277.7,1
Baton Rouge,William  Markham,"Baton Rouge, LA",LA,New Orleans,Harriet Underwood Eewin,"New Orleans, LA",LA,36,F,Viney,Griff,5/7/1860,1,0,1,0.00602698,Cash,0.07477,1600,1
Jefferson,William Hulings Morgan,"Jefferson, LA",LA,New Orleans,Robert Henry Elam,"New Orleans, LA",LA,17,F,Harriet Hutchinson,Griff,5/7/1860,1,0,1,0.00602698,Cash,0.07477,1500,1
New Orleans,Emilie Demoruelle,"New Orleans, LA",LA,New Orleans,"Claude Felix, Marie Clavel, Moulis","New Orleans, LA",LA,38,F,Estelle/ Esther,Negro,5/9/1860,1,0,1,0.00587886,Cash and Credit,0.07287264,1000,1
Unknown,Elisabeth Williams,"Unknown, Unknown",Unknown,New Orleans,Charles  Cole,"New Orleans, LA",LA,26,F,Amelia,Unknown,5/8/1860,1,1,2,0.00602698,Donation,0.07477,0,1
New Orleans,Davidson B.  Penn,"New Orleans, LA",LA,Unknown,James Speake,"Unknown, Unknown",Unknown,30,M,Dan,Negro,4/28/1860,1,0,1,0.005761452,Cash and Credit,0.07137088,1050,1
Unknown,Nathan Stephens,"Unknown, NY",NY,New Orleans,Simeon E. Buford,"New Orleans, LA",LA,34,M,Tavender,Mulatto,5/9/1860,2,0,2,0.006144047,Credit,0.07627176,3000,1
Iberville,"Eloise, Victoria, Odile, Francois, and Pierre George Belly, Deslonde","Iberville, LA",LA,New Orleans,Robert Henry Elam,"New Orleans, LA",LA,19,M,Jim,Negro,5/10/1860,6,0,6,0.00602698,Cash,0.07477,1600,6
Iberville,"Eloise, Victoria, Odile, Francois, and Pierre George Belly, Deslonde","Iberville, LA",LA,New Orleans,Joseph Bruin,"New Orleans, LA",LA,30,M,James Blackwell,Unknown,5/8/1860,8,0,8,0.00602698,Cash,0.07477,1800,8
Unknown,"Charles Gotthieb, and Theresa Doernhoeffer, Schmidt","Unknown, Unknown",Unknown,New Orleans,Jonathan Means Wilson,"New Orleans, LA",LA,14,F,Sophia Lorret,Negro,5/10/1860,1,0,1,0.005790818,Cash and Credit,0.07174632,1325,1
New Orleans,Cesaire Olivier,"New Orleans, LA",LA,Mobile,Balthazar Tardy,"Mobile, AL",AL,30,M,John,Dark Griff,5/10/1860,1,0,1,0.00602698,Cash,0.07477,1550,1
New Orleans,J. W.  Wilder,"New Orleans, LA",LA,St. Tammany,Samuel Thomas  Gause,"St. Tammany, LA",LA,12,F,Annette,Negro,5/10/1860,1,0,1,0.00602698,Cash,0.07477,700,1
Claiborne,M. Weil & Bro. Unknown,"Claiborne, LA",LA,Lawrence,Joseph  Kennedy,"Lawrence, SC",SC,35,F,Sarah,Negro,5/11/1860,1,0,1,0.00602698,Cash,0.07477,975,1
Unknown,William Jackson  Maynard,"Unknown, Unknown",Unknown,New Orleans,Mary  Ross,"New Orleans, LA",LA,33,F,Elizam,Negro,5/11/1860,1,0,1,0.00602698,Cash,0.07477,1000,1
New Orleans,Victor Bertoulin,"New Orleans, LA",LA,Dallas,William  Dyer,"Dallas, AR",AR,19,F,Eliza,Negro,5/14/1860,1,0,1,0.00602698,Cash,0.07477,1200,1
West Baton Rouge,A. J. Auguste Levegue,"West Baton Rouge, LA",LA,Dallas,William  Dyer,"Dallas, AR",AR,30,M,Tom,Negro,5/14/1860,1,0,1,0.00602698,Cash,0.07477,1100,1
New Orleans,Oscar Liveaudais,"New Orleans, LA",LA,New Orleans,Barthelemy Gusman,"New Orleans, LA",LA,26,M,Nero,Mulatto,5/12/1860,1,0,1,0.00602698,Cash,0.07477,1250,1
New Orleans,Clotilde Lesuer,"New Orleans, LA",LA,New Orleans,Lewis Hare Watson,"New Orleans, LA",LA,15,F,Ernestine,Mulatto,4/3/1860,1,0,1,0.00602698,Cash,0.07477,1500,1
New Orleans,Lucy Ann Mayland,"New Orleans, LA",LA,New Orleans,Warren  Davis,"New Orleans, LA",LA,36,F,Ellen Hanson,Negro,5/12/1860,1,0,1,0.00602698,Cash,0.07477,1600,1
New Orleans,Antoine Pignard,"New Orleans, LA",LA,New Orleans,Emerite Lasalle,"New Orleans, LA",LA,45,F,Elisabeth Thomson,Mulatto,5/16/1860,1,0,1,0.005790818,Cash and Credit,0.07174632,800,1
New Orleans,Samuel  Henderson,"New Orleans, LA",LA,Des Arc,William N. Kirkpatrick,"Des Arc, AR",AR,30,F,Mary,Unknown,5/16/1860,1,4,5,0.00602698,Cash,0.07477,2300,1
Hancock  ,Henry  Saucier,"Hancock  , MS",MS,Baltimore ,Bernard Moore Campbell,"Baltimore , MD",MD,19,M,James Elder,Negro,5/15/1860,2,0,2,0.00602698,Cash,0.07477,1750,2
Hancock  ,Henry  Saucier,"Hancock  , MS",MS,Baltimore ,Bernard Moore Campbell,"Baltimore , MD",MD,19,M,Oliver King,Negro,5/15/1860,2,0,2,0.00602698,Cash,0.07477,1750,2
Natchitoches,Michael Boyce,"Natchitoches, LA",LA,Pass Christian ,Charles Holmes,"Pass Christian , MS",MS,28,M,Hector,Negro,5/15/1860,1,0,1,0.00602698,Cash,0.07477,1200,1
New Orleans,Clementine Heyl,"New Orleans, LA",LA,Unknown,Margaret Octavia Peirce,"Unknown, Unknown",Unknown,17,F,Sarah,Negro,5/16/1860,1,0,1,0.00602698,Cash,0.07477,2000,1
Jefferson,Pierre Cagnolatti,"Jefferson, LA",LA,Jefferson,Antoine  Cagnolatti,"Jefferson, LA",LA,27,F,Harriet,Negro,5/17/1860,1,0,1,0.00602698,Cash,0.07477,864,1
New Orleans,Joseph Benson,"New Orleans, LA",LA,New Orleans,Stephen S. Selleck,"New Orleans, LA",LA,51,F,Sophy,Negro,5/12/1860,1,0,1,0.00602698,Cash,0.07477,450,1
New Orleans,John Burnside,"New Orleans, LA",LA,Unknown,Manuel Julian de Lizardi,"Unknown, Mexico",Mexico,37,M,Joe,Mulatto,5/19/1860,2,1,3,0.00602698,Cash,0.07477,2300,1
New Orleans,Auguste Willoz,"New Orleans, LA",LA,New Orleans,Elisa  Piet,"New Orleans, LA",LA,46,F,Celia,Negro,5/21/1860,4,0,4,0.00587886,Cash and Credit,0.07287264,3000,1
New Orleans,Paulin Durel,"New Orleans, LA",LA,New Orleans,Marie Louise Alcee Lesconflair,"New Orleans, LA",LA,11,F,Lea,Negro,4/24/1860,1,0,1,0.00602698,Cash,0.07477,375,1
New Orleans,Daniel  Jex,"New Orleans, LA",LA,Unknown,Manuel Romualdo de la Calleja,"Unknown, Unknown",Unknown,33,F,Adele,Negro,5/21/1860,1,0,1,0.00602698,Cash,0.07477,850,1
New Orleans,Mattie Fuller,"New Orleans, LA",LA,New Orleans,Hiram  Morgan,"New Orleans, LA",LA,24,F,Georgiana/ Johannah,Mulatto,5/23/1860,1,0,1,0.00615867,Credit,0.07645948,900,1
Natchez,Albert Willis Dunbar,"Natchez, MS",MS,New Orleans,James N. Sherry,"New Orleans, LA",LA,22,M,Albert,Unknown,5/23/1860,23,2,25,0.006654462,Credit,0.08284196,1650,23
New Orleans,Phillip Buchanan,"New Orleans, LA",LA,Unknown,Marie Clemence Field,"Unknown, Unknown",Unknown,20,F,Octavie,Mulatto,5/23/1860,1,0,1,0.00602698,Cash,0.07477,1680,1
New Orleans,Ellen D.  Riley,"New Orleans, LA",LA,St. Tammany,Thomas B. Harper,"St. Tammany, LA",LA,54,M,Harry,Negro,1/21/1860,1,0,1,0.00587886,Cash and Credit,0.07287264,700,1
New Orleans,John Burnside,"New Orleans, LA",LA,Marion ,William F.  Hollis,"Marion , GA",GA,25,M,Abb,Negro,5/24/1860,1,0,1,0.00602698,Cash,0.07477,1300,1
Jefferson,James  Benton,"Jefferson, LA",LA,New Orleans,William Jackson Maynard,"New Orleans, LA",LA,25,F,Mary,Negro,5/22/1860,1,0,1,0.005746766,Cash and Credit,0.07118316,1200,1
Unknown,James S.  Knapp,"Unknown, Unknown",Unknown,New Orleans,Charles T.  Picton,"New Orleans, LA",LA,38,F,Mary,Negro,5/21/1860,1,1,2,0.00602698,Cash,0.07477,2000,1
New Orleans,Richard Nugent,"New Orleans, LA",LA,New Orleans,James N. Sherry,"New Orleans, LA",LA,14,F,Harriet,Griff,5/23/1860,1,0,1,0.00602698,Cash,0.07477,1000,1
Plaquemines,Richard Sadler Cubitt,"Plaquemines, LA",LA,New Orleans,Joseph  Bruin,"New Orleans, LA",LA,38,M,Washington,Negro,5/23/1860,1,0,1,0.00602698,Cash,0.07477,900,1
New Orleans,Charles  Manson,"New Orleans, LA",LA,New Orleans,William G.  Hewes,"New Orleans, LA",LA,40,F,Louisa,Unknown,5/24/1860,1,2,3,0.005790818,Cash and Credit,0.07174632,3400,1
Unknown,Emilie Demoruelle,"Unknown, Unknown",Unknown,New Orleans,Roselie Levet,"New Orleans, LA",LA,25,F,Eliza,Negro,5/25/1860,1,0,1,0.00602698,Cash,0.07477,1200,1
New Orleans,Patrick  Boyle,"New Orleans, LA",LA,Paris,Francoise Louise Eleanore Schoninger,"Paris, France",France,19.5,F,Josephine,Mulatto,5/23/1860,1,1,2,0.00602698,Cash,0.07477,1450,1
Unknown,Celeste Duplessis,"Unknown, Unknown",Unknown,New Orleans,John Joseph Morgan,"New Orleans, LA",LA,15,F,Elisabeth,Negro,5/23/1860,1,0,1,0.005790818,Cash and Credit,0.07174632,1275,1
New Orleans,Bazile Crocker,"New Orleans, LA",LA,New Orleans,James Arthur Blanc,"New Orleans, LA",LA,32,F,Caroline,Negro,5/26/1860,1,0,1,0.00602698,Cash,0.07477,1000,1
New Orleans,Salem  Campbell,"New Orleans, LA",LA,New Orleans,Peter McConaghey,"New Orleans, LA",LA,14,F,Laura,Mulatto,5/26/1860,1,0,1,0.00587886,Cash and Credit,0.07287264,800,1
New Orleans,Martha Ann Harris,"New Orleans, LA",LA,Unknown,Pepin Chantron,"Unknown, Unknown",Unknown,19,F,Emiline,Unknown,5/26/1860,1,1,2,0.005790818,Cash and Credit,0.07174632,1600,1
Unknown,Barbara Marie Luther,"Unknown, Unknown",Unknown,New Orleans,Abraham C. Myers,"New Orleans, LA",LA,12,M,Henry,Negro,5/25/1860,1,0,1,0.00587886,Cash and Credit,0.07287264,850,1
New Orleans,Daniel Frazer,"New Orleans, LA",LA,New Orleans,Raymond Pochelu,"New Orleans, LA",LA,41,F,Beck,Negro,5/26/1860,1,0,1,0.00602698,Cash,0.07477,400,1
New Orleans,John Henry Brown,"New Orleans, LA",LA,New Orleans,Marie Antoinette Martin,"New Orleans, LA",LA,60,M,Moses,Negro,5/29/1860,2,0,2,0.00602698,Cash,0.07477,100,1
New Orleans,Napolean Batchelor  Keene,"New Orleans, LA",LA,Charleston,Archibald M. Pepper,"Charleston, SC",SC,23,F,Catherine,Negro,5/26/1860,4,0,4,0.00587886,Cash and Credit,0.07287264,3500,1
New Orleans,Herman Katten,"New Orleans, LA",LA,New Orleans,Jonathan Means Wilson,"New Orleans, LA",LA,18,F,Emily Butler,Negro,5/29/1860,1,1,2,0.00602698,Cash,0.07477,1375,1
New Orleans,Louisa  Petterson,"New Orleans, LA",LA,New Orleans,William M. Pinckard,"New Orleans, LA",LA,22,F,Sarah,Negro,5/29/1860,1,0,1,0.00602698,Cash,0.07477,1300,1
New Orleans,Celeste Destrehan,"New Orleans, LA",LA,Unknown,Mary Ann McCosky,"Unknown, Unknown",Unknown,17,F,Lisa/ Elisabeth,Mulatto,5/20/1860,1,0,1,0.00587886,Cash and Credit,0.07287264,1800,1
New Orleans,Eulalie Norra,"New Orleans, LA",LA,New Orleans,Joseph  Norra,"New Orleans, LA",LA,36,F,Cite,Mulatto,5/25/1860,2,0,2,0.00602698,Cash,0.07477,2000,1
New Orleans,Charles Manuel  Farut,"New Orleans, LA",LA,New Orleans,Louis Jules Hus Desforges,"New Orleans, LA",LA,22,F,Caroline,Griff,5/31/1860,1,0,1,0.00602698,Cash,0.07477,1650,1
New Orleans,Noel  Conrad,"New Orleans, LA",LA,New Orleans,John Consley,"New Orleans, LA",LA,22,F,Harriet Pembrook,Negro,5/26/1860,1,0,1,0.00602698,Cash,0.07477,1100,1
New Orleans,Pierre Severe Wiltz,"New Orleans, LA",LA,New Orleans,Juliet Covington,"New Orleans, LA",LA,23,F,Elena,Mulatto,6/2/1860,1,2,3,0.006070898,Credit,0.07533316,1700,1
New Orleans,Peter  Harrison,"New Orleans, LA",LA,New Orleans,Lewis W.  Lyons,"New Orleans, LA",LA,30,M,Sam,Negro,5/31/1860,1,0,1,0.00602698,Cash,0.07477,1466,1
New Orleans,Elie Charles Etienne Choisy,"New Orleans, LA",LA,New Orleans,Charles Sagory,"New Orleans, LA",LA,48,F,Patience,Unknown,5/28/1860,1,0,1,0.00602698,Cash,0.07477,400,1
New Orleans,Stephen Boullemet,"New Orleans, LA",LA,New Orleans,Amasa Lothrop,"New Orleans, LA",LA,18,F,Martha,Negro,5/17/1860,1,0,1,0.00602698,Cash,0.07477,1500,1
New Orleans,Hubert Jacob,"New Orleans, LA",LA,New Orleans,Joseph Bruin,"New Orleans, LA",LA,15,F,Julia Brown,Negro,6/1/1860,1,0,1,0.00602698,Cash,0.07477,1300,1
New Orleans,Cara Johnson,"New Orleans, LA",LA,New Orleans,Thomas Askew,"New Orleans, LA",LA,34,F,Charlotte Stuart,Negro,6/2/1860,1,0,1,0.00602698,Cash,0.07477,1206.75,1
New Orleans,Maurice  Laniham,"New Orleans, LA",LA,Montgomery,Jonathan E. Price,"Montgomery, AL",AL,21,F,Celeste,Griff,1/2/1860,1,0,1,0.005732077,Cash and Credit,0.07099544,1550,1
New Orleans,William Greene O'Regan,"New Orleans, LA",LA,New Orleans,Susan  Oswald,"New Orleans, LA",LA,24,M,Patrick,Mulatto,6/2/1860,1,0,1,0.005790818,Cash and Credit,0.07174632,1650,1
New Orleans,David  Simon,"New Orleans, LA",LA,New Orleans,Jonathan Means Wilson,"New Orleans, LA",LA,18,F,Hester Cooper,Griff,6/4/1860,1,0,1,0.00587886,Cash and Credit,0.07287264,1500,1
