ccode,year,eventid,id,countryname,etype,startdate,enddate,stday,stmo,styr,eday,emo,eyr,duration,actor1,actor1id,actor1coherent,actor2,actor2id,actor2coherent,actor3,actor3id,actor3coherent,target1,target1id,target1coherent,target2,target2id,target2coherent,cgovtarget,rgovtarget,npart,ndeath,repress,elocal,ilocal,sublocal,locnum,gislocnum,issue1,issue2,issue3,issuenote,nsource,acd_questionable,notes,escalation,latitude,longitude,geo_comments,location_precision
651,2016,6511532,1532,Egypt,7,1/31/16,2/1/16,31,1,2016,1,2,2016,2,Police,651.03,0,,,,,,,"Islam Gaweesh, a prominent cartoonist",651.06.088,1,,,,0,0,-99,0,0,Cairo,Cairo,1,1,1,11,,,Police arrested a noted cartoonist,Both,0,"The number of police involved is not mentioned. There is some discrepancy over the spelling of the target's name; AP spells it ""Gaweesh"" while AFP spells it ""Gawish"". According to police, Gaweesh was arrested for administering an unlicensed personal website and using pirated software. However, Gaweesh's lawyer says that Gaweesh was told that the only charges against him are publishing drawings that offend the government. Gaweesh is known for satirizing daily life in Egypt, and has published cartoons mocking President el-Sissi and other officials. Gaweesh was released the next day with no charges being filed.",0,30,31,,
651,2016,6511533,1533,Egypt,8,1/31/16,1/31/16,31,1,2016,31,1,2016,1,Unidentified assailants,651.18,0,,,,,,,Egyptian Armed Forces,651.03,0,Police,651.03,0,1,0,-99,2,0,Sheikh Zuwaid region,Sheikh Zuwaid region,1,6,6,14,,,A bomb was detonated near a formation of soldiers and policemen.,Both,1,"The number of participants in event, as well as the identity and motivation of the attackers, was not known at the time of publication.",0,31,34,,
651,2016,6511534,1534,Egypt,8,1/31/16,1/31/16,31,1,2016,31,1,2016,1,Unidentified assailants,651.18,0,,,,,,,Police,651.03,0,,,,1,0,-99,2,0,Rafah region,Rafah region,1,6,6,14,,,A remote-detonated bomb struck a police vehicle carrying out a search operation.,Both,1,"The  number of assailants involved in the attack, as well as their identity and motive, was not known at the time of publication.",0,31,34,Assigned to Rafa,no
651,2016,6511535,1535,Egypt,2,2/1/16,2/1/16,1,2,2016,1,2,2016,1,Fans of the Al-Ahly football club,651.15,0,,,,,,,Egyptian government,651.01,0,,,,1,0,-99,0,0,Unknown,Unknown,1,-99,-99,9,,,Soccer fans held a rally to commemorate the deaths of other fans during a 2012 soccer riot.,AP,0,The number of participants and the location of their rally are not mentioned.,0,27,31,,
651,2016,6511536,1536,Egypt,8,2/1/16,2/1/16,1,2,2016,1,2,2016,1,Unidentified gunmen,651.18,0,,,,,,,Police,651.03,0,,,,1,0,-99,1,0,Giza,Giza,1,2,2,14,,,Two gunmen on a motorcycle opened fire on a police checkpoint.,AP,1,Whether the gunmen were affiliated with a group and the reason for the attack are not mentioned. The total number of participants in the attack is also not known.,0,30,31,,
651,2016,6511537,1537,Egypt,7,2/3/16,2/3/16,3,2,2016,3,2,2016,1,Police,651.03,0,,,,,,,Alleged militants,651.05,0,,,,0,0,-99,2,0,Cairo,Cairo,1,1,1,11,,,A police raid on an apartment resulted in the deaths of two suspected militants.,AP,0,"The total number of participants is not mentioned, though the two alleged militants were killed during a two hour shootout with police. Police say they recovered weapons and explosives from the apartment.",0,30,31,,
651,2016,6511538,1538,Egypt,2,2/6/16,2/6/16,6,2,2016,6,2,2016,1,Egyptian activists,651.13,0,Egyptian academics,651.09,0,Foreigners,651.14,0,Egyptian government,651.01,0,Italian government,-325,1,1,0,2,0,0,Cairo,Cairo,1,1,1,9,10,8,Egyptian and foreign academics and activists gathered outside the Italian Embassy to pay their respects to a murdered Italian student and call for a proper investigation of his death.,AP,0,"AP reports that dozens of people gathered for the memorial, but did not provide a more specific count. Plainclothes police heavily patrolled the area around the demonstration, but did not intervene. Many of the participants AP spoke to noted that the circumstances surrounding Regeni's disappearance and death closely resemble those of Egyptian activists that are believed to have been detained and killed by the government.",0,30,31,,
651,2016,6511539,1539,Egypt,7,2/7/16,2/7/16,7,2,2016,7,2,2016,1,Police,651.03,0,,,,,,,Suspected Ajnad Misr militants,651.05.410-1,1,,,,0,0,-99,4,0,Village south of Cairo,Village south of Cairo,1,6,6,11,,,"Police raided a house, killing four suspected militants.",Both,0,"The number of participants in the raid is not mentioned. Nor is the name of the village given. The Interior Ministry said that the militants were linked to the Ajnad Misr group, and were making explosives in the house.",0,30,31,,
651,2016,6511540,1540,Egypt,2,2/8/16,2/8/16,8,2,2016,8,2,2016,1,Soccer fans,651.15,0,,,,,,,Egyptian government,651.01,0,,,,1,0,3,0,0,Cairo,Cairo,1,1,1,9,,,Soccer fans rallied to commemorate the deaths of fans killed in clashes with police.,AP,0,"AP notes that hundreds participated in the rally, but did not provide a more specific estimate. The demonstrators waved banners and set off firecrackers while a heavy security force presence watched the events but did not intervene.",0,30,31,,
651,2016,6511541,1541,Egypt,1,2/12/16,2/12/16,12,2,2016,12,2,2016,1,Doctors,651.07,0,"Hussein Khairi, leader of the Egyptian Medical Syndicate",651.13.848,1,,,,Police,651.03,0,Minister of Health,651.01.142,1,1,0,4,0,0,Cairo,Cairo,1,1,1,9,,,Thousands of doctors gathered to protest police brutality and call for the Health Minister's resignation,Both,0,"Both sources note that thousands participated in the rally, though a more specific estimate was not given. The protests was sparked by the release the day before of nine policeman accused of assaulting two doctors. Police in armored vehicles were present but did not intervene.",0,30,31,,
651,2016,6511542,1542,Egypt,8,2/13/16,2/13/16,13,2,2016,13,2,2016,1,Unidentified assailants,651.18,0,,,,,,,Egyptian Armed Forces,651.03,0,,,,1,0,-99,2,0,Northern Sinai,Northern Sinai,1,6,6,14,,,Two soldiers were killed while attempting to dismantle a bomb.,AP,1,"The identity of the bomb-makers, their intentions, and the location of the incident were not mentioned. The blast killed a soldier and an officer, while another soldier was wounded.",0,31,34,,
651,2016,6511543,1543,Egypt,7,2/15/16,2/22/16,15,2,2016,22,2,2016,8,Police,651.03,0,,,,,,,Alleged arsonists,651.11,0,,,,0,0,-99,0,0,Alexandria,Alexandria,1,2,8,9,,,Police arrested and tortured twenty alleged arsonists,AFP,0,"These dates are estimates; the exact time period is not mentioned in the article. Although 20 were arrested, the number of police who participated in this incident- which was conveyed to AFP by Human Rights Watch- is not mentioned. These 20 people, including 8 children, were arrested in connection with a supposed arson attack on a police car. According to the detainees, they were held for a week before their arrest was reported to prosecutors. Six of them also reported being tortured while in police custody, including being punched, hung up by their arms, and having their genitals electrocuted.",0,31,30,,
651,2016,6511544,1544,Egypt,8,2/16/16,2/16/16,16,2,2016,16,2,2016,1,Unidentified assailants,651.18,0,,,,,,,Police,651.03,0,,,,1,0,-99,1,0,Cairo,Cairo,1,1,1,14,,,Gunmen on a motorcycle opened fire on a police checkpoint.,AFP,1,"The number of gunmen and policemen involved in this incident was not mentioned. In addition, the identity of the gunmen and their reason for their attack was not available.",0,30,31,,
651,2016,6511545,1545,Egypt,7,2/17/16,2/17/16,17,2,2016,17,2,2016,1,Ministry of Health,651.01.147,1,Police,651.03,0,,,,Nadeem Centre for the Rehabilitation of Victims of Violence,651.16.994,1,,,,0,0,-99,0,0,Cairo,Cairo,1,1,1,11,,,Police and health officials shut down a non-governmental organization that gives medical treatment to alleged torture victims,AFP,0,"Although 2 policemen delivered the notice, the number of people working at the center is not mentioned. The Nadeem Centre documents complaints of torture while in police custody.",0,30,31,,
651,2016,6511546,1546,Egypt,2,2/18/16,2/19/16,18,2,2016,19,2,2016,2,Residents of a working class el-Darb el-Ahmar neighborhood in Cairo,651.15,0,,,,,,,Police,651.03,0,Egyptian government,651.01,0,1,0,2,0,0,Cairo,Cairo,1,1,1,10,,,Dozens of angry protestors marched on Cairo police station to protest the murder of a resident by a policeman.,Both,0,"AFP estimates that dozens took part in the protests, which occurred on two consecutive days in the same location. The protest was sparked by the murder of a local cab driver, Mohamed Ali Sayed Ismail, who was shot by a policemen after an argument erupted between them over a fare. In response, President el-Sissi issued a statement calling on parliament to enact tougher laws against police brutality",0,30,31,,
651,2016,6511547,1547,Egypt,2,2/19/16,2/19/16,19,2,2016,19,2,2016,1,Mourners for slain cab driver Mohamed Ali Sayed Ismail,651.15,0,,,,,,,Police,651.03,0,Egyptian government,651.01,0,1,0,3,0,0,Cairo,Cairo,1,1,1,10,,,Mourners at a cab driver's funeral demanded that the policeman who murdered him be brought to trial.,Both,0,"AFP estimates that hundreds attended the funeral. The protest was sparked by the murder of a local cab driver, Mohamed Ali Sayed Ismail, who was shot by a policemen after an argument erupted between them over a fare.",0,30,31,,
651,2016,6511548,1548,Egypt,10,2/20/16,2/20/16,20,2,2016,20,2,2016,1,Police,651.03,0,State prosecutors,651.01,0,,,,Police appearing on a television show,651.03,0,,,,1,0,-99,0,0,Cairo,Cairo,1,1,1,11,,,Seven policemen set to appear on television were arrested.,AFP,0,"Although seven policemen were arrested before they could appear on the show, the exact number of participants is not mentioned. The policemen were set to talk about the legal problems facing the police force. According to prosecutors, the arrested policemen were charged with ""incitement"" and setting up an ""illegal group"".",0,30,31,,
651,2016,6511549,1549,Egypt,1,2/26/16,2/26/16,26,2,2016,26,2,2016,1,Muslim Brotherhood supporters,651.0512.315,0,,,,,,,Egyptian government,651.01,0,,,,1,0,-99,2,2,Damietta,Damietta,1,2,8,10,12,,A protest by the Muslim Brotherhood resulted in casualties when it was suppressed by police.,AP,0,"According to the Freedom and Justice Party (the political arm of the Muslim Brotherhood), the protest was over the overthrow of the government in 2013 and recent price hikes. Police claim the demonstrators attempted to attack security forces, which caused them to suppress the protest. The result was two deaths among the protestors, as well as six arrests, which police claim were in connection with a previous attack on a gas pipeline.",0,31,32,,
651,2016,6511550,1550,Egypt,3,2/28/16,2/28/16,28,2,2016,28,2,2016,1,"Kamal Ahmad, legislator",651.04.344,1,,,,,,,"Tawfiq Okasha, legislator",651.01.139,1,,,,1,0,1,0,1,Cairo,Cairo,1,1,1,8,,,A lawmaker struck a colleague with a shoe after the later held a meeting with Israeli ambassador.,Both,0,"The previous week, Okasha had dinner with the Israeli ambassador where they discussed Egyptian and Israeli politics. Relations between the two countries continue to be uneasy, and meeting with Israeli officials is still considered taboo. Ahmad said he threw the shoe to demonstrate his opposition to the Israeli government. Both legislators were expelled from the parliamentary session after the incident.",0,30,31,,
651,2016,6511551,1551,Egypt,8,2/28/16,2/28/16,28,2,2016,28,2,2016,1,ISIS-affiliated gunmen,651.0512.045,1,,,,,,,Police Captain Abdullah Khalil,651.03.294,1,,,,1,0,-99,1,0,El Arish,El Arish,1,2,2,6,,,ISIS gunmen opened fire on a policeman in front of his house,AFP,1,"Although the ISIS affiliate in Egypt claimed credit for the attack, the gunmen is not mentioned in either their statement or the Interior Ministry's statement. In their press release, the ISIS affiliate said Khalil was target for being an apostate.",0,31,33,,
651,2016,6511552,1552,Egypt,8,3/2/16,3/2/16,2,3,2016,2,3,2016,1,Unidentified assailants,651.18,0,,,,,,,Egyptian Armed Forces,651.03,0,,,,1,0,-99,1,0,Qasima,Qasima,1,3,3,13,,,An army convoy hunting for a militant leader was struck by a roadside.,AP,1,"The number of participants in the incident was not mentioned, although 1 soldier was killed and 3 were wounded. The identity and affiliation of the militant leader and the assailants is also not mentioned.",0,31,31,,
651,2016,6511553,1553,Egypt,8,3/6/16,3/6/16,6,3,2016,6,3,2016,1,Unidentified assailants,651.18,0,,,,,,,Wounded security forces,651.03,0,Medic,651.07,0,1,0,-99,3,0,Sheikh Zuweid,Sheikh Zuweid,1,3,3,14,,,Gunmen opened fire on an ambulance carrying wounded security forces to the hospital,AFP,1,"The number of gunmen involved in the incident is not mentioned, and their identity and intentions were not known at the time of publication. The dead included two wounded members of the security forces and an ambulance medic.",0,31,34,,
651,2016,6511554,1554,Egypt,8,3/6/16,3/6/16,6,3,2016,6,3,2016,1,Unidentified assailants,651.18,0,,,,,,,Security forces,651.03,0,,,,1,0,-99,5,2,Sheikh Zuweid,Sheikh Zuweid,1,3,3,14,,,"Gunmen opened fire on security forces, but were repulsed with casualties",AFP,1,"The total number of participants in not mentioned, no group has claimed responsibility for the attack, and the identities and motivation of the gunmen is not known. However, 5 ""terrorists"" were killed during the attack.",0,31,34,,
651,2016,6511555,1555,Egypt,8,3/7/16,3/7/16,7,3,2016,7,3,2016,1,Unidentified assailants,651.18,0,,,,,,,Police,651.03,0,,,,1,0,-99,2,0,El Arish,El Arish,1,2,2,14,,,A roadside bomb struck an armoured police vehicle.,AFP,1,"Although the total number of participants in the event is not mentioned, two policemen were killed in the attack. The identity and motivation of the attackers is not mentioned.",0,31,33,,
651,2016,6511556,1556,Egypt,1,3/8/16,3/8/16,8,3,2016,8,3,2016,1,Taxi drivers,651.07,0,"Sherif Ali, taxi driver and protest organizer",651.0713.841,1,,,,Uber,560.08.011,1,,,,0,0,-99,0,1,Cairo,Cairo,1,1,1,12,,,Taxi drivers blocked a roundabout to demand that Uber be banned in Cairo.,AP,0,"The number of taxi drivers involved in the protest is not mentioned. After a traffic jam began to build behind the protest, police fire tear gas at the drivers to disperse them.",0,30,31,,
651,2016,6511557,1557,Egypt,8,3/17/16,3/17/16,17,3,2016,17,3,2016,1,Unidentified assailants,651.18,0,,,,,,,Egyptian Armed Forces,651.03,0,,,,1,0,-99,1,0,Sheikh Zuweid,Sheikh Zuweid,1,3,3,14,,,A soldier was killed by a bomb,AP,1,The total number of participants in the incident is not mentioned; nor is the identity and intentions of the perpetrators.,0,31,34,,
651,2016,6511558,1558,Egypt,8,3/17/16,3/17/16,17,3,2016,17,3,2016,1,Suspected ISIS-affiliated militants,651.0512.045,1,,,,,,,Egyptian Armed Forces,651.03,0,,,,1,0,-99,5,0,Rafah,Rafah,1,3,3,6,,,Suspected militants launched mortar shells at an army camp,AP,1,"The total number of participants in this incident is not mentioned, although 5 soldiers were killed in the attack and 10 wounded. Egyptian officials told AP that they attribute the attack to suspected ISIS militants operating in the region, though their basis for their decision is not mentioned.",0,31,34,,
651,2016,6511559,1559,Egypt,8,3/19/16,3/19/16,19,3,2016,19,3,2016,1,ISIS-affiliated militants,651.0512.045,1,,,,,,,Police,651.03,0,,,,1,0,-99,20,2,El Arish,El Arish,1,2,2,6,,,Militants attacked a police checkpoint,Both,1,"The total number of participants in this incident is not mentioned, though 15 policemen were killed as well as 5 attackers. There is some dispute over the type of attack; the Egyptian government claims it was a mortar attacker while the ISIS affiliate says it was a suicide bombing accompanied by a raid by its fighters. In its statement, the ISIS affiliate claims the attack was revenge for ""insults to Muslim women at checkpoints"".",0,31,33,,
651,2016,6511560,1560,Egypt,7,3/24/16,3/24/16,24,3,2016,24,3,2016,1,Police,651.03,0,,,,,,,Suspected gang members accused of involvement in the Guilo Regeni murder,651.11,0,,,,0,0,-99,5,0,Cairo,Cairo,1,1,1,11,9,,"Police killed suspected gang members accused of being behind the kidnapping, torture and murder of an Italian graduate student.",Both,0,"The number of police who participated in the shootout with the gang is not mentioned, though all five suspected gang members were killed and witnesses claimed seven squad cars surrounded the gang's car. According to police, this gang specializes in posing as police in order to kidnap and rob foreigners. Police say they recovered some of Regeni's belongings in the house of one of the gang members, and found fake police IDs, weapons, and electronic prod, and a body in the trunk of the gang's car. Regeni's parents reject this claim by the Egyptian government, saying that, except for his passport and student ID, the rest of the belongings the police found in the home they raided did not belong to their son. Many in Italy believe that Regeni's kidnapping and murder was perpetrated by Egyptian security forces. Witnesses claim the men were unarmed when they were gunned down by police, and relatives of the alleged gang members say they were housepainters who were killed by police while driving to a job, and were unconnected to the Regeni murders.",0,30,31,,
651,2016,6511561,1561,Egypt,7,3/25/16,3/25/16,25,3,2016,25,3,2016,1,Egyptian Armed Forces,651.03,0,,,,,,,Suspected militants,651.05,0,,,,0,0,-99,60,0,South of Rafah and Sheikh Zayed,South of Rafah and Sheikh Zayed,1,6,6,11,9,,Counterterrorism troops backed by air support attacked suspected militants,AFP,1,"The total number of participants in this incident is unknown. The military claims they ""killed 60 terrorists, wounded another 40 and destroyed 27 four-wheel pick-up trucks"", though AFP could not independently verify these figures.",0,31,34,Assigned to Rafa,no
651,2016,6511562,1562,Egypt,4,3/29/16,3/29/16,29,3,2016,29,3,2016,1,Seif Eddin Mustafa,651.05.441,1,,,,,,,EgyptAir Flight 181,651.08.601-2,1,,,,0,0,3,0,1,Alexandria,Alexandria,1,2,8,13,,,A man hijacked a domestic flight from Alexandria to Cairo.,Both,0,"72 people were aboard the aircraft. Mustafa's actions appear to have been the result of a dispute with his ex-wife, who is Cypriot. The plane was eventually diverted to Lanarca, Cyprus where Mustafa surrendered himself to police after a six-hour standoff which was characterized as ""bizarre"".",0,31,30,,
